annual_income_usd,outstanding_debt_usd,missed_payments,employment_status,employment_years,credit_history_years,number_of_credit_cards,loan_types,marital_status,dependents,education_level,residence_type,savings_balance,age,credit_score
196234.53034524425,63155.32094638277,12.0,Employed,31.865725350206006,16.469874508704844,2.0,Mortgage Only,Single,0.0,College,Own,84960.89521989768,52.0,522.0
110015.21592648051,78517.90218827304,1.0,Employed,,1.1832514630639346,4.0,Auto Only,Divorced,1.0,,Other,91291.45059799615,40.0,674.0
73744.68650369435,146286.44932695242,13.0,Retired,16.220556032180113,24.54129496520293,5.0,None,Single,1.0,High School,Rent,43324.95575341955,51.0,380.0
93310.86847679569,10311.528631166744,7.0,Self-Employed,20.440490389156224,14.204670146804872,0.0,Multiple,Single,1.0,College,Other,175375.20839215213,20.0,779.0
128413.63860791606,138916.6230433263,8.0,Self-Employed,34.851329025435355,21.44336625038629,,Mortgage Only,Married,4.0,Bachelor,With Family,68366.13938520737,19.0,402.0
22190.677343479394,20438.834236880542,,Self-Employed,4.038832481252226,22.372858162832653,1.0,Multiple,Divorced,1.0,College,With Family,172830.23496004852,47.0,499.0
117772.12880068822,14537.60357599343,5.0,Unemployed,16.26799891964374,1.2092037204705164,2.0,,Widowed,2.0,Bachelor,Rent,87551.84442109975,46.0,548.0
198456.66269210595,44145.353511718014,3.0,Employed,20.51538161321901,6.758117146475765,6.0,Multiple,Married,1.0,High School,Other,72101.33975408268,74.0,733.0
76105.33120421952,84513.26089783829,10.0,Unemployed,26.655882070556967,24.987429083975762,1.0,Mortgage Only,Married,4.0,High School,Other,169693.06138292255,61.0,731.0
79505.79466730145,62400.89951352717,4.0,Unemployed,4.128167924718218,14.74115502072478,4.0,Auto Only,Single,5.0,Master,With Family,44239.390077252836,,638.0
63999.940045207855,78356.50353163054,11.0,Employed,11.253827337550092,0.953597921985222,9.0,None,Single,1.0,,Own,15173.332647934523,52.0,612.0
86794.73535283095,116821.31048685526,4.0,Self-Employed,1.7973087977923274,28.776150795590997,8.0,Auto Only,Widowed,1.0,Master,With Family,47957.64411711822,59.0,410.0
27379.070273538506,124617.56729726051,4.0,Employed,5.920870417721313,18.541925690526693,0.0,Auto Only,Divorced,0.0,PhD,With Family,3352.3618883309236,65.0,328.0
293972.1838762893,144351.36613615218,0.0,Employed,19.8026881088644,11.982966300783133,7.0,Mortgage Only,Widowed,3.0,PhD,Rent,89003.49922982256,41.0,494.0
39186.26456452225,138926.81056599846,,Self-Employed,9.399443910714451,27.022275995217264,7.0,Multiple,Married,3.0,Bachelor,With Family,133441.36951308855,19.0,798.0
223910.50722988564,28703.554083742296,9.0,Unemployed,,3.9621664125153577,7.0,Mortgage Only,Divorced,2.0,Master,Rent,72032.51118844251,19.0,651.0
95542.23608357494,107415.38605755723,3.0,Self-Employed,31.57608763949367,29.236640855591705,4.0,Auto Only,Single,3.0,,Other,193272.7510142501,36.0,832.0
159187.04805781826,112441.83624650919,12.0,Self-Employed,15.142994216559359,7.7932453506326915,8.0,Mortgage Only,Married,5.0,High School,With Family,,28.0,321.0
112957.49057597737,71795.94382766163,1.0,Self-Employed,28.925816834825497,,4.0,Auto Only,Divorced,3.0,Bachelor,,36582.74980622051,41.0,586.0
291783.6890999421,132811.35029299735,,Retired,30.660111747410518,24.54054745991698,5.0,Multiple,Married,3.0,High School,Other,59981.40803911889,67.0,390.0
120428.84897535275,113744.81447898793,5.0,Employed,21.524930363376384,7.966890568131781,8.0,None,Widowed,5.0,Master,Other,45656.50156557293,33.0,592.0
145380.54701525223,60310.26550611478,13.0,Self-Employed,10.960533054106305,8.732140520713607,5.0,Multiple,Single,1.0,Master,Other,46900.102493625374,49.0,829.0
296832.64760413376,63291.61482048733,10.0,Unemployed,31.901694173467167,17.731391273557477,9.0,None,Widowed,,College,Other,33598.62668797569,42.0,331.0
47764.58390521919,56093.714642657855,8.0,Employed,15.1360194075091,2.2140846205731615,,Mortgage Only,Widowed,1.0,College,Rent,109087.06890272342,70.0,689.0
102781.43889606964,75950.38158319467,0.0,Self-Employed,,22.739782701897866,1.0,Multiple,Widowed,1.0,High School,Rent,144629.24016738284,68.0,560.0
127918.05976943261,109780.77633641873,1.0,Retired,,9.255801632227891,4.0,None,Single,5.0,College,Other,99607.37245423826,57.0,453.0
,47669.57517923103,,Employed,25.041584648143168,28.693262069190215,1.0,Auto Only,Single,3.0,College,Other,116340.83912923286,24.0,830.0
288060.6544168839,34225.12525403782,9.0,Retired,34.08315774322644,8.65773494814711,7.0,Mortgage Only,Married,1.0,Bachelor,Rent,64598.06968080379,35.0,807.0
126900.69378529109,5104.672649918113,8.0,Employed,14.181940204258602,28.236274228539454,3.0,None,Single,3.0,PhD,With Family,62667.50209608751,25.0,818.0
98831.86631348694,,12.0,,36.64990418947998,3.399058194284313,2.0,Mortgage Only,Married,0.0,High School,Other,172725.94389837875,61.0,305.0
107996.29770952271,54336.47439564821,10.0,Employed,4.349976974106768,12.018956872102894,8.0,Mortgage Only,Married,0.0,College,Other,105859.0467465125,68.0,410.0
55366.129287484684,113064.11056778362,4.0,Retired,10.436949393400127,19.485490171095982,0.0,Auto Only,Widowed,3.0,PhD,With Family,65426.996525014736,49.0,361.0
59406.84034342883,16747.89401752348,4.0,Self-Employed,36.78272898539761,7.842834605417043,0.0,Auto Only,Widowed,2.0,Bachelor,Other,154173.54529189787,,524.0
87785.62426544871,79814.13905347421,5.0,Retired,2.562527123956988,22.398575995235134,8.0,Mortgage Only,Divorced,1.0,PhD,Own,100215.35272411419,38.0,648.0
68175.93556785362,59772.129376771285,11.0,Employed,18.501166610982263,,4.0,Auto Only,Widowed,3.0,High School,,12785.956820033562,30.0,533.0
114551.90962791673,71164.39890761276,4.0,Unemployed,10.394423554672185,28.266622596703815,1.0,Auto Only,Married,1.0,College,Other,58710.367096488,,320.0
59245.023638832325,138801.7152299998,0.0,Retired,31.53713159123494,29.348667837584077,6.0,Multiple,Divorced,3.0,College,With Family,191582.08601707988,41.0,314.0
178372.27631342201,9753.461504538529,8.0,Self-Employed,3.4874403527497,1.6449754618182322,1.0,Mortgage Only,Single,2.0,Bachelor,Rent,105476.9098651918,67.0,828.0
286182.31736600405,62987.831605311614,10.0,Self-Employed,5.0736524514873516,18.14762964231589,7.0,Auto Only,Widowed,1.0,PhD,Own,165330.70764572383,23.0,644.0
159467.86996677134,124302.88822684114,3.0,Unemployed,,25.769052008750577,4.0,Multiple,Single,4.0,Master,With Family,43722.870704204106,38.0,300.0
,92713.41570185167,,Retired,12.625057331862282,26.216434338786833,0.0,None,Widowed,0.0,College,Other,162963.91219744037,48.0,841.0
72010.8966923191,147425.83232877054,4.0,Unemployed,34.30063865796115,14.616726322190072,8.0,None,Widowed,4.0,Master,Own,161152.06704402127,61.0,510.0
82265.97563179588,111589.39861143612,12.0,Self-Employed,35.01257542037805,,4.0,Mortgage Only,Divorced,3.0,Master,Rent,52855.863515517274,61.0,556.0
194139.65507850127,14272.469148091715,14.0,Employed,8.059645394631577,23.05201628201909,7.0,None,Divorced,2.0,College,Rent,127130.32371437087,26.0,796.0
52986.93577653707,56698.56760239034,6.0,Retired,20.784386962818328,28.161615831789625,9.0,Multiple,Widowed,2.0,Master,Rent,69343.43891069197,51.0,342.0
69554.57972976707,49352.2516520556,3.0,Retired,,0.12810271621319091,0.0,None,Divorced,3.0,PhD,Other,79390.73624377299,18.0,399.0
183916.2215841413,73603.62599033565,2.0,Employed,16.49353042449412,1.3113271531660597,2.0,None,Widowed,1.0,College,Own,155889.91475610968,36.0,536.0
225837.61581765822,93222.09009817334,14.0,Unemployed,37.96875006075311,23.21161373993303,7.0,Multiple,Single,2.0,Master,Other,121640.51797267255,19.0,589.0
283725.95281703403,37779.40685319997,,Self-Employed,21.90943663652075,23.365409103089846,0.0,,Divorced,0.0,High School,With Family,32782.25434767308,37.0,362.0
69517.457410907,94293.86753406473,11.0,Unemployed,17.40008952228567,,0.0,Auto Only,Widowed,5.0,High School,Own,150768.080032184,72.0,
220947.32166818835,39584.522369899016,,Unemployed,24.998173141409637,21.522031632394384,5.0,Auto Only,Widowed,4.0,High School,With Family,63680.35155721667,22.0,844.0
88083.29471853546,18641.501340877265,8.0,Self-Employed,32.859616033812614,26.493774417231005,9.0,Multiple,Widowed,0.0,PhD,Rent,183039.51609419662,53.0,469.0
64882.509179834466,76879.24413883161,5.0,Employed,,7.728300110059542,5.0,Mortgage Only,Single,5.0,PhD,Own,52255.76949900443,34.0,505.0
249873.74449010333,73224.71147894561,5.0,,,13.40740009052796,1.0,Multiple,Widowed,2.0,Master,Other,183035.75533458122,29.0,518.0
103438.67002801615,60992.62044892817,2.0,Self-Employed,12.73161871279724,14.585825998738537,0.0,Mortgage Only,Single,1.0,Master,Rent,55908.61148987745,39.0,770.0
112873.85065797842,79766.19323266923,7.0,Employed,25.36758256204707,12.429816289242044,,Mortgage Only,Divorced,4.0,Bachelor,Other,161377.62433024676,62.0,503.0
130837.06143698115,74990.1794023376,5.0,Self-Employed,28.711600776504884,9.791178560293385,3.0,Auto Only,Single,2.0,Master,Rent,50419.848122099545,57.0,791.0
32898.48217391168,87700.65424915109,10.0,Unemployed,36.09972800470649,29.679923785736413,9.0,None,Married,2.0,College,Own,196047.20468430815,42.0,387.0
265720.9429719775,145055.90959305325,5.0,Retired,25.07155855397282,17.115042425761693,3.0,Multiple,Widowed,3.0,College,Other,178034.3173181872,54.0,495.0
291911.8138777992,105971.95526393068,13.0,Self-Employed,37.59300476727422,21.453502866814706,6.0,None,Divorced,0.0,PhD,Own,,47.0,755.0
77504.78450139854,129781.14241626549,4.0,Self-Employed,28.517998380956197,3.1980115267483864,,Auto Only,Divorced,4.0,PhD,Other,119837.60448786334,26.0,838.0
41261.84220348604,74619.22556462312,0.0,Employed,31.715562683344718,15.28512133299882,4.0,Multiple,Single,5.0,,Other,50740.83670080311,66.0,708.0
157209.58193707964,103867.16848223248,8.0,Self-Employed,31.14188875451202,26.88216489633029,2.0,Mortgage Only,Divorced,1.0,PhD,Rent,55965.31661661568,36.0,462.0
204354.50271209024,9725.663575162547,3.0,Employed,24.068193058063958,21.397481930916147,9.0,,,3.0,High School,Own,153834.6400741415,64.0,333.0
158146.18992278227,122042.41850153508,10.0,Retired,35.66436467675951,8.39678297660422,3.0,Mortgage Only,Divorced,1.0,High School,Other,,24.0,688.0
202719.79856027648,141931.21747684418,11.0,Employed,13.449713252518233,25.28545830648094,0.0,,Single,0.0,Master,With Family,130362.09024907718,39.0,341.0
286316.7214037735,146086.49578781874,12.0,Self-Employed,8.475858692207186,1.571361375432908,7.0,Multiple,Single,5.0,High School,Other,105940.30469521818,74.0,
112806.81770678642,27760.670666849914,1.0,Self-Employed,6.712011365360002,29.564851621489247,6.0,Multiple,Single,0.0,Bachelor,With Family,161220.77782620108,38.0,555.0
268725.1542162387,144692.27811061405,11.0,Self-Employed,21.087744477333338,22.733205237684093,3.0,None,Married,4.0,High School,With Family,12917.628806930281,45.0,434.0
,81373.13423527824,8.0,,36.965746118800155,28.52694528354774,2.0,Auto Only,Single,4.0,PhD,Other,63833.84414491755,43.0,392.0
219670.9090898391,128118.29635900461,11.0,Employed,23.030644862327097,25.660693245138106,8.0,,Married,1.0,Master,Rent,39021.61788636047,56.0,536.0
253000.24645016462,112488.07021965152,7.0,Retired,35.05668227867733,23.133900522140927,,Auto Only,Divorced,4.0,College,Own,123882.7513680083,53.0,408.0
94580.26388322389,135946.5752643347,11.0,Unemployed,5.725881914594111,,0.0,None,Widowed,4.0,Bachelor,Rent,139956.0778090336,43.0,
119459.74210066558,92224.19383057504,8.0,Unemployed,28.862951413876125,24.226896382559183,4.0,None,Single,5.0,Bachelor,Rent,1206.8433967773017,43.0,464.0
31216.454712624967,48977.45768408643,10.0,Unemployed,39.336584928899846,2.2792577042634643,1.0,Multiple,Widowed,3.0,College,Other,117396.18462239938,56.0,383.0
238184.7936347637,114042.96757474619,4.0,Employed,21.82448614481372,6.846983531267531,9.0,None,Married,5.0,College,With Family,77413.3487994628,52.0,753.0
39823.02556348611,43129.65952753049,10.0,Employed,31.83185923918668,26.62477268248462,3.0,Multiple,Divorced,0.0,PhD,With Family,157154.26030614812,35.0,549.0
137688.1671995307,39957.787383663315,5.0,Unemployed,21.044243386500572,20.972592141695454,0.0,,Divorced,5.0,High School,Other,119117.26594797912,35.0,526.0
249238.1992039305,25652.54746178689,0.0,Self-Employed,34.68788477425649,5.590346191405953,6.0,Mortgage Only,Widowed,2.0,High School,Own,109506.19386887555,34.0,493.0
,11598.760548586468,13.0,,23.593929899031053,12.465987192216858,1.0,Mortgage Only,Divorced,1.0,Bachelor,Rent,147359.2391846134,43.0,782.0
298157.13394672633,120701.38372777599,0.0,Unemployed,7.885412599063009,21.401941755819227,2.0,Mortgage Only,Married,1.0,High School,With Family,134699.20746105103,51.0,840.0
178053.78900668462,45324.82610192172,0.0,Employed,9.300508568979588,23.889026771017075,6.0,Mortgage Only,Divorced,4.0,High School,With Family,111734.71627283857,68.0,520.0
54998.46915121964,59738.50863689434,4.0,Self-Employed,14.265798271680236,25.212736065909045,8.0,Mortgage Only,Widowed,3.0,College,Own,89732.4723052028,63.0,665.0
23986.850417572998,116239.70260250967,10.0,Self-Employed,38.76138938565573,4.4389408316284715,2.0,None,Widowed,2.0,College,Rent,144276.20039705205,54.0,317.0
114169.25167668716,5350.45279378093,5.0,Employed,25.039193928173678,0.20427694991034917,7.0,None,Divorced,3.0,College,Other,170071.07505828523,71.0,711.0
81752.06390940567,49602.04791393625,2.0,Retired,19.34881471701121,4.033548254899505,3.0,None,Single,1.0,College,Other,68200.99719740234,52.0,585.0
149791.4045129071,138163.01509490647,2.0,,14.688441874137501,14.767694201435402,9.0,None,Single,4.0,High School,With Family,186979.64473749723,26.0,449.0
150508.65332098713,30467.926122782254,8.0,Unemployed,35.16659739906239,27.652608998286386,6.0,Multiple,Widowed,0.0,College,With Family,172476.18853477328,67.0,682.0
,12524.055675612533,9.0,Retired,12.115665206064845,5.8134661117313975,1.0,Mortgage Only,Divorced,3.0,College,Own,92071.48137761967,33.0,430.0
204498.46435375474,145606.86984431036,13.0,Employed,18.87921814222122,23.14067557781641,6.0,Auto Only,Widowed,,Master,Rent,5069.649486902361,69.0,834.0
135480.3544461085,101177.8847520285,5.0,Retired,5.452607181648554,20.36564717596087,6.0,None,Divorced,1.0,PhD,Other,188747.1480040134,38.0,464.0
197215.97503830944,122699.81551939412,11.0,Employed,,28.91460085707539,2.0,None,Married,3.0,Master,Own,91897.0478099867,34.0,777.0
261840.7474415315,24431.19497662326,14.0,Self-Employed,35.084549469742385,8.724443475362614,8.0,Multiple,Married,2.0,High School,With Family,105187.24123567858,31.0,601.0
67436.63926188133,1699.1698829771917,7.0,Self-Employed,2.901580449866046,20.577310131859882,3.0,None,Married,1.0,College,Own,159432.37850450247,18.0,731.0
141240.20901979512,84133.21688866222,11.0,Unemployed,1.6192865469038331,0.8867163338517814,9.0,Mortgage Only,Widowed,2.0,High School,Other,43295.66019781077,69.0,464.0
255576.5276683872,98993.40102313344,,Retired,17.32583100456077,7.203987549544922,,None,Married,3.0,Bachelor,Rent,38995.176714500856,54.0,401.0
222234.35546738515,33565.989292768005,0.0,Self-Employed,26.731782660306152,18.758595342486107,0.0,Multiple,Single,4.0,High School,Rent,151452.49872932126,58.0,827.0
105509.1149156881,2833.1994271735994,8.0,Unemployed,1.4558701723655476,29.11537658756786,5.0,Mortgage Only,Divorced,3.0,Master,With Family,63773.931323537414,60.0,623.0
231754.22173157157,145373.3836991843,9.0,Unemployed,18.946359116830767,,3.0,Mortgage Only,Widowed,4.0,Master,Other,124594.55733093545,38.0,433.0
126953.77792859256,54891.02152995553,12.0,Retired,1.5642085846734055,19.930599064066893,2.0,Auto Only,Married,3.0,PhD,,95600.3749881335,64.0,473.0
291983.2560391601,107776.43700435944,12.0,Retired,26.625397508061855,2.207602385074682,4.0,None,Widowed,2.0,College,Rent,29422.04408702438,21.0,698.0
91351.2057194741,70773.29065264725,8.0,Employed,28.284090799562172,0.3417048262792699,,None,Widowed,2.0,Master,Other,192451.06186998152,52.0,818.0
69889.64741865522,38534.80091669548,0.0,Self-Employed,35.99126345978728,4.502273368435702,3.0,None,Widowed,3.0,Master,With Family,73703.4666733247,35.0,592.0
266020.10984882084,,9.0,Retired,37.766561664379054,17.442254476244116,5.0,Auto Only,Divorced,1.0,High School,Own,64427.876719341315,27.0,325.0
159100.4396527656,82591.16429992879,1.0,Employed,31.544473457622352,24.289367537163827,3.0,Auto Only,Married,4.0,Bachelor,Other,184691.15322833136,46.0,786.0
228349.961609055,51043.04518234321,3.0,Employed,20.681069059686653,10.889341032870787,8.0,,Single,5.0,College,,39788.49367890549,58.0,537.0
286050.82021989615,110469.1229279265,9.0,Employed,8.459015148670206,21.011188884156272,8.0,,Single,0.0,PhD,,2936.9487839463027,67.0,453.0
75241.57296539823,93172.9819324485,8.0,Retired,27.51020318257941,14.294089780203956,3.0,,Married,5.0,PhD,With Family,75806.85197725298,19.0,
48040.950892229994,105581.00010808089,4.0,Self-Employed,39.098262158956594,24.54820477052013,8.0,Auto Only,Married,,Bachelor,Rent,162164.02459346602,25.0,841.0
80623.11035508185,124537.78506750513,6.0,Retired,34.75040933925126,3.1224890877757785,8.0,Multiple,Single,1.0,Bachelor,Own,5450.994606680281,51.0,386.0
52129.82041999196,24374.048405143,2.0,Unemployed,23.59266428645673,17.5215325456212,3.0,Auto Only,Married,2.0,PhD,Rent,167528.33034750182,74.0,461.0
289361.780633202,9184.681674588175,1.0,Unemployed,36.59079041286325,27.946134405908506,5.0,None,Divorced,2.0,Bachelor,Own,45176.289847833374,28.0,345.0
219759.5039246538,69415.86977803182,,Employed,14.883395090776554,2.6574959597185677,1.0,None,Married,4.0,Master,With Family,142679.15641390235,61.0,551.0
203631.02649131895,3360.6555550592666,14.0,Self-Employed,22.927784047461472,7.893979012253682,5.0,Auto Only,Single,0.0,Master,Other,91196.01363989567,27.0,318.0
286451.64610376593,31466.25567021424,6.0,Retired,19.808418951590767,8.194337618653444,7.0,Auto Only,Single,0.0,High School,Rent,22060.380488094088,50.0,485.0
293965.622241594,24847.046658745043,8.0,Retired,20.679795833697042,19.58604519875649,0.0,None,,5.0,High School,Own,90045.04656136718,66.0,786.0
275643.37813755614,114802.25702648239,5.0,Self-Employed,38.97280760359915,23.436782496273413,7.0,Auto Only,Married,4.0,High School,Other,48364.606338300866,63.0,664.0
204731.8124336563,117498.09339821187,3.0,Retired,9.623349146001559,19.19305504974548,9.0,Mortgage Only,Widowed,0.0,Bachelor,Other,57877.38331752377,21.0,328.0
159085.35271479154,19992.5796437581,8.0,Self-Employed,1.754362841629713,13.427961067019877,1.0,Auto Only,Single,3.0,PhD,Rent,159514.62041599926,69.0,757.0
32298.2472788357,46773.273257383786,9.0,Unemployed,0.3223639994219818,7.515902200569244,8.0,None,Married,2.0,College,Own,171545.908712197,42.0,700.0
265551.7722691251,106503.93519813709,5.0,Retired,8.261718727403217,27.867704090177938,6.0,Multiple,Single,5.0,Master,Own,114224.14569813263,69.0,
48034.86080159036,30443.587361319063,13.0,Self-Employed,22.699102121001772,5.438311383358472,4.0,,Married,0.0,PhD,Rent,174769.00819684274,72.0,468.0
44116.60404241152,52178.402343870286,3.0,Retired,31.260890150030058,23.07572796807829,9.0,None,Married,3.0,PhD,,136721.0685652944,39.0,775.0
203729.81931189017,55089.23488052845,3.0,Employed,9.838167232083741,4.709226301487643,5.0,Auto Only,Married,5.0,PhD,Other,53289.616349478885,22.0,393.0
252784.76376352482,10787.636307271465,4.0,Unemployed,7.269487098076182,12.685554186366552,3.0,Multiple,Single,5.0,PhD,Other,170819.55882066896,57.0,
211940.20211116935,29759.036684052957,8.0,Unemployed,15.817126253133601,9.040302990279617,2.0,Auto Only,Single,3.0,Bachelor,Rent,23597.397953880827,65.0,504.0
122198.28497634207,32379.36195584297,7.0,Employed,28.229616931613563,8.61866059505232,0.0,Auto Only,,2.0,Master,Own,87921.05795901903,64.0,
252242.279146932,109525.91291892553,0.0,Self-Employed,8.719959347059607,9.18050705429547,6.0,Mortgage Only,Divorced,4.0,PhD,Own,83363.5570349301,62.0,325.0
21514.591474576493,43215.40271577383,2.0,Unemployed,25.497039377082736,24.760993990834507,2.0,Auto Only,Widowed,0.0,College,Own,105896.17475231887,,599.0
66107.23780992188,111379.18215124992,12.0,,19.180956604061663,6.957370581372412,0.0,Mortgage Only,Divorced,3.0,PhD,Rent,149229.06395861303,63.0,629.0
160288.3244311098,77492.20726253606,14.0,Employed,4.73683798359414,6.756886858108673,7.0,Mortgage Only,Married,3.0,Bachelor,Other,24790.367684825476,29.0,472.0
265838.7925780342,12111.846851484359,2.0,Self-Employed,17.15228721350097,9.972353042629008,6.0,Multiple,Widowed,5.0,Bachelor,Other,143082.7317729826,63.0,510.0
49055.25890254455,32805.58183559817,9.0,Unemployed,11.393443362607766,19.498785094553817,1.0,Mortgage Only,Married,1.0,College,With Family,92355.83124856246,21.0,507.0
160633.30379353993,6735.022590636069,2.0,Employed,22.36777085081956,16.621186568018313,8.0,Multiple,Divorced,5.0,College,With Family,53759.71445064356,57.0,
77623.947789784,144843.2271319843,2.0,Unemployed,27.472907098176897,12.74103365368006,8.0,Multiple,Single,1.0,High School,With Family,161739.10328081733,36.0,392.0
80469.55769145672,123893.51107000872,11.0,Employed,37.99537430401576,28.19032071417223,0.0,Auto Only,Divorced,3.0,High School,Own,99840.52124571892,42.0,524.0
,40271.42684448153,2.0,,26.398128928741563,5.155364781678109,7.0,Auto Only,Divorced,4.0,High School,Own,159309.04747095914,35.0,837.0
67011.4380955881,,11.0,Unemployed,4.015521738447219,3.611049264421128,2.0,Multiple,Married,0.0,Master,Own,52260.697856009174,62.0,549.0
39065.4275043916,106433.62533900808,14.0,Employed,23.86306114679154,5.298684781286941,3.0,Multiple,Married,5.0,High School,Other,168448.86774978694,64.0,785.0
43945.5415907231,68460.45760689433,1.0,Employed,30.204362534536052,18.184812956804834,4.0,,Divorced,2.0,PhD,With Family,24503.28249944531,49.0,324.0
118049.74025430456,90011.11378737935,14.0,Employed,18.229106924457888,23.66184380887195,2.0,Multiple,Widowed,0.0,High School,With Family,199272.61517366435,34.0,742.0
171530.43399009816,3960.0622069076385,2.0,Self-Employed,23.970392926055673,22.35702087697237,3.0,Mortgage Only,Widowed,4.0,Bachelor,Rent,150904.34793603196,33.0,685.0
,138702.8980631225,4.0,Unemployed,16.412832449145544,27.31565063699974,1.0,None,Married,1.0,College,Rent,131911.82317810963,70.0,438.0
298250.96011012455,38776.946170650015,9.0,Retired,5.794952482137123,21.972303800578214,,None,Single,3.0,Bachelor,With Family,68268.9421149397,35.0,519.0
282908.39690353867,98483.19570735612,6.0,Unemployed,9.509523916696843,29.994173461420573,2.0,Multiple,Divorced,4.0,College,With Family,129959.9443796772,53.0,431.0
150288.82989963284,142496.36463396178,,Unemployed,20.541282191447227,16.483978750458512,6.0,Mortgage Only,Single,1.0,Bachelor,Own,180271.27988315062,74.0,729.0
60959.80837468095,99089.69818515582,12.0,Employed,28.907300120539364,29.84559098898596,7.0,Auto Only,Widowed,1.0,PhD,Other,45647.985134160575,51.0,365.0
65173.06139406204,113109.05135454625,9.0,Self-Employed,21.6297972714006,16.124848791617403,0.0,Auto Only,Divorced,0.0,Bachelor,Other,76690.94627600825,62.0,783.0
,144916.7592863768,0.0,Retired,22.27218662861029,2.4212338576753947,9.0,Auto Only,Single,4.0,College,Rent,23588.069168342106,51.0,688.0
275533.78181809606,101112.90821092996,,Retired,16.718499724085657,24.133077897094896,2.0,None,Single,0.0,Master,Rent,125364.03160104166,46.0,711.0
135566.81273858092,75925.24255279814,0.0,Unemployed,8.568328997130239,,5.0,Multiple,,0.0,College,Rent,80313.3883554134,71.0,564.0
128448.87252397549,79670.31763367628,9.0,,14.118697753378996,13.446271191862895,8.0,Multiple,Single,3.0,College,Rent,163904.4616924673,65.0,680.0
277061.65261303145,6252.748061107833,6.0,Retired,7.102153138819753,4.465725800297421,3.0,Mortgage Only,Single,,College,,,70.0,485.0
298243.4933521179,12424.04530401115,1.0,Unemployed,,28.104652983293953,6.0,Multiple,Single,,College,With Family,27387.851410286123,42.0,547.0
127479.91042091796,84034.58774480752,10.0,Unemployed,26.297415968564298,27.037639446792596,1.0,Auto Only,Widowed,5.0,Bachelor,Other,64490.849054192644,,606.0
,80494.4878408944,2.0,Self-Employed,28.480963753806762,7.88694017566649,1.0,None,Widowed,5.0,High School,With Family,64032.97318841461,26.0,724.0
56324.18830701564,76150.58050819932,6.0,Unemployed,4.383744279250448,5.106029759799502,6.0,Mortgage Only,Married,1.0,Master,Other,140425.71866683124,64.0,698.0
75926.24028434727,20932.91458624073,1.0,Unemployed,14.681401502274586,2.8110090687078015,6.0,Auto Only,Divorced,3.0,High School,Own,76870.81065669734,35.0,331.0
141728.08820174684,139312.6619702237,4.0,Employed,28.83692087287422,,9.0,Auto Only,Widowed,2.0,Bachelor,With Family,110232.59252180492,40.0,356.0
127115.50634943419,136161.4365409709,11.0,Retired,32.759336966748165,24.728154938178488,2.0,Auto Only,Divorced,2.0,Master,Own,110560.10321572078,23.0,412.0
84377.02241763538,44712.899237651975,1.0,Employed,39.57866484364479,17.48963741291419,0.0,None,Divorced,4.0,College,Own,46821.37157713413,54.0,420.0
153218.32696955767,60220.03024218395,0.0,Self-Employed,37.79258947147643,14.493992105412882,0.0,,Divorced,4.0,Bachelor,Own,184690.9529359114,72.0,477.0
225486.67763757528,57755.186028154814,10.0,Unemployed,5.04815740091507,26.971135786331097,2.0,Auto Only,Widowed,,High School,Other,42270.13676435454,39.0,603.0
63896.53793427458,33636.66168680789,10.0,Self-Employed,31.431185899900136,10.249348140259025,7.0,None,,1.0,High School,Other,137080.50633283283,45.0,743.0
121871.03455709113,49595.09173470808,,Retired,26.485987530800298,13.990009534322173,9.0,Multiple,Widowed,5.0,Master,With Family,92388.03487722554,25.0,817.0
28587.29128689044,149086.6394991454,7.0,Employed,0.9388560882133934,28.638574269103152,8.0,None,Divorced,2.0,College,Own,109983.56599372,28.0,622.0
287447.0472878452,85543.95521577788,0.0,Retired,36.19068162597561,8.295422497538867,,,Married,0.0,Master,Rent,139376.84081150283,53.0,725.0
233043.21273570467,134818.14567547408,12.0,Employed,19.80666869959405,20.762919652549108,4.0,Mortgage Only,Single,0.0,Master,Rent,191786.86411784985,25.0,425.0
111225.66469469869,,,Retired,30.897416257941362,5.040890103001077,6.0,Auto Only,Single,0.0,High School,Other,257.0996967244055,26.0,708.0
68691.85960731389,131704.92256149568,9.0,Self-Employed,22.04625787619957,16.63194273979267,,Mortgage Only,Married,3.0,College,Other,144065.4132576522,43.0,551.0
168524.87357443318,54860.47264952033,6.0,,13.124636807986828,25.54212026042862,1.0,Multiple,Divorced,5.0,PhD,Other,31686.121134126475,,646.0
82825.66213887137,96302.70503463055,12.0,Unemployed,19.51196219997671,8.952194553377698,4.0,,Divorced,3.0,College,Other,155017.88567161607,66.0,799.0
,55771.67446328488,4.0,Retired,33.233235319814625,5.272049472821578,7.0,None,Single,4.0,College,Other,177671.8059673949,47.0,476.0
133971.33749458106,122614.41886877768,1.0,Retired,8.335304736275141,26.239922835539204,5.0,,Married,1.0,High School,Own,107363.87463259413,61.0,462.0
175537.93626061917,114903.61389009506,4.0,Self-Employed,22.07305164376233,5.375863380758551,7.0,Multiple,Single,5.0,College,Rent,93651.30282107061,52.0,434.0
170501.58282478296,,,Unemployed,25.03300197108681,27.23977146096076,5.0,None,Single,0.0,High School,Other,9437.50512188779,44.0,406.0
,29424.084681419594,0.0,Unemployed,23.437694843043154,21.7119806829906,,,Divorced,0.0,,,169416.31552203037,69.0,404.0
